inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4
2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	8	8	8	8
1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1
round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)
25	0,34493	0,3483	0,28649	25	0,34861	0,35326	0,2927	25	0,35084	0,3552	0,2866	25	0,35475	0,35844	0,29585	25	0,34751	0,35125	0,28569	50	0,34761	0,35089	0,28177	25	0,35106	0,35657	0,29021	50	0,3515	0,35349	0,29229	25	0,34709	0,35269	0,28499	25	0,34819	0,3509	0,28551
26	0,34501	0,34854	0,28883	26	0,35156	0,35599	0,29169	26	0,35098	0,35506	0,28714	26	0,35467	0,35842	0,29609	26	0,34637	0,34936	0,28457	52	0,34644	0,34954	0,28638	26	0,35017	0,35302	0,2864	52	0,35062	0,35229	0,29003	26	0,34652	0,35241	0,28766	26	0,34824	0,35099	0,28822
27	0,34652	0,34907	0,29618	27	0,35218	0,35681	0,29619	27	0,351	0,35522	0,28732	27	0,35447	0,35761	0,29669	27	0,34674	0,34958	0,28659	54	0,34734	0,35018	0,2856	27	0,35105	0,35458	0,29032	54	0,35151	0,35275	0,29135	27	0,34512	0,34993	0,28676	27	0,34819	0,35129	0,28643
28	0,34621	0,34981	0,29318	28	0,35111	0,35468	0,28875	28	0,35086	0,35521	0,28503	28	0,35385	0,35692	0,29524	28	0,3461	0,35012	0,28701	56	0,34585	0,34715	0,28565	28	0,35151	0,35493	0,28929	56	0,35057	0,35215	0,28835	28	0,34399	0,34791	0,27768	28	0,34895	0,35233	0,28926
29	0,34546	0,34955	0,2915	29	0,35371	0,35725	0,29633	29	0,35077	0,35538	0,28806	29	0,35489	0,3581	0,29787	29	0,34766	0,35166	0,28368	58	0,34681	0,34748	0,28675	29	0,35126	0,35487	0,28868	58	0,35039	0,35119	0,28833	29	0,34474	0,34985	0,27516	29	0,34944	0,35281	0,28614
30	0,34438	0,34829	0,28482	30	0,35124	0,35573	0,3014	30	0,35128	0,35574	0,28819	30	0,35414	0,35731	0,29655	30	0,34583	0,34932	0,28186	60	0,34549	0,34691	0,28358	30	0,35063	0,35418	0,28646	60	0,3502	0,35102	0,28871	30	0,34834	0,35271	0,2774	30	0,34938	0,35299	0,28777
31	0,34658	0,35075	0,2917	31	0,34994	0,35463	0,28872	31	0,35031	0,35499	0,28481	31	0,35532	0,35839	0,29822	31	0,34931	0,35296	0,29021	62	0,34677	0,34821	0,29155	31	0,34968	0,35364	0,28474	62	0,34971	0,35038	0,28698	31	0,34738	0,35259	0,27926	31	0,34901	0,35244	0,28479
32	0,34671	0,35042	0,29566	32	0,35012	0,35489	0,2886	32	0,35084	0,35512	0,28685	32	0,35484	0,35803	0,29779	32	0,35057	0,35477	0,29574	64	0,34482	0,34643	0,28146	32	0,35111	0,35487	0,29132	64	0,34924	0,35012	0,28512	32	0,3466	0,35189	0,27497	32	0,3498	0,35319	0,28668
33	0,34502	0,34842	0,29584	33	0,35189	0,35544	0,29515	33	0,35119	0,35508	0,28705	33	0,35461	0,35781	0,29381	33	0,34939	0,35368	0,2902	66	0,34493	0,3469	0,27894	33	0,35062	0,35481	0,28697	66	0,34891	0,34929	0,28779	33	0,34451	0,34943	0,27097	33	0,34889	0,35302	0,2852
34	0,34595	0,34892	0,29794	34	0,35056	0,35372	0,29536	34	0,35043	0,35475	0,28705	34	0,35426	0,35674	0,29325	34	0,34957	0,35375	0,28797	68	0,34316	0,34368	0,27249	34	0,35153	0,35541	0,29047	68	0,34853	0,34875	0,28949	34	0,34429	0,34906	0,27539	34	0,3489	0,35306	0,28678
35	0,34636	0,35042	0,29125	35	0,3498	0,35355	0,28686	35	0,35172	0,35618	0,28963	35	0,35444	0,35691	0,30061	35	0,34956	0,35379	0,29565	70	0,34251	0,34409	0,2807	35	0,35121	0,35508	0,2876	70	0,34832	0,34889	0,28628	35	0,34844	0,35332	0,2858	35	0,35009	0,35375	0,29213
36	0,3462	0,35025	0,29107	36	0,35217	0,3558	0,29022	36	0,35186	0,35645	0,28956	36	0,35505	0,35757	0,29683	36	0,35092	0,35404	0,29946	72	0,34102	0,34187	0,26702	36	0,35139	0,35464	0,29161	72	0,34836	0,34863	0,28651	36	0,34676	0,35198	0,28638	36	0,34951	0,35314	0,29154
37	0,34639	0,35063	0,29581	37	0,35192	0,3553	0,2919	37	0,35215	0,3567	0,29178	37	0,35515	0,35745	0,29417	37	0,35014	0,35403	0,29577	74	0,34342	0,34626	0,28889	37	0,35078	0,35434	0,28885	74	0,34821	0,34866	0,28699	37	0,34626	0,35058	0,28178	37	0,34955	0,35355	0,29175
38	0,3449	0,349	0,29221	38	0,35078	0,35449	0,29086	38	0,3524	0,35682	0,29169	38	0,35446	0,35709	0,29368	38	0,34902	0,35311	0,29068	76	0,34189	0,34203	0,28104	38	0,35059	0,3546	0,2888	76	0,34764	0,34836	0,28565	38	0,34825	0,35274	0,28458	38	0,34987	0,35429	0,28671
39	0,34564	0,34873	0,29939	39	0,35042	0,35284	0,29125	39	0,35206	0,35662	0,28983	39	0,35454	0,35685	0,29808	39	0,34796	0,35229	0,28807	78	0,33965	0,33917	0,27222	39	0,35039	0,35457	0,28778	78	0,34684	0,34725	0,28762	39	0,34898	0,35381	0,2939	39	0,34926	0,35312	0,28755
